latitude,longitude,Date,frp,confidence,type,Year,Month,Season,County
40.44143,-105.2949,2024-07-31,63.69,n,0,2024,7,Summer,Larimer
40.44852,-105.29308,2024-07-31,63.69,n,0,2024,7,Summer,Larimer
40.45589,-105.24441,2024-07-31,7.21,n,0,2024,7,Summer,Larimer
40.45554,-105.30311,2024-07-31,12.53,n,0,2024,7,Summer,Larimer
40.45548,-105.31294,2024-07-31,12.53,n,0,2024,7,Summer,Larimer
40.463,-105.24326,2024-07-31,7.21,n,0,2024,7,Summer,Larimer
40.46291,-105.25601,2024-07-31,7.21,n,0,2024,7,Summer,Larimer
40.46282,-105.2719,2024-07-31,29.91,n,0,2024,7,Summer,Larimer
40.4627,-105.29066,2024-07-31,26.5,n,0,2024,7,Summer,Larimer
40.46984,-105.28254,2024-07-31,14.03,n,0,2024,7,Summer,Larimer
40.4311,-105.30743,2024-07-31,24.83,n,0,2024,7,Summer,Larimer
40.43819,-105.30529,2024-07-31,32.23,n,0,2024,7,Summer,Larimer
40.44527,-105.29263,2024-07-31,158.52,n,0,2024,7,Summer,Larimer
40.44526,-105.32281,2024-07-31,167.8,n,0,2024,7,Summer,Larimer
40.45239,-105.24265,2024-07-31,5.63,n,0,2024,7,Summer,Larimer
40.45235,-105.30301,2024-07-31,158.52,n,0,2024,7,Summer,Larimer
40.45949,-105.24245,2024-07-31,9.62,n,0,2024,7,Summer,Larimer
40.45947,-105.27041,2024-07-31,17.21,n,0,2024,7,Summer,Larimer
40.45946,-105.28047,2024-07-31,17.21,n,0,2024,7,Summer,Larimer
40.45942,-105.3111,2024-07-31,10.52,n,0,2024,7,Summer,Larimer
40.46659,-105.24091,2024-07-31,9.62,n,0,2024,7,Summer,Larimer
40.46658,-105.25515,2024-07-31,23.85,n,0,2024,7,Summer,Larimer
40.46656,-105.27166,2024-07-31,17.21,n,0,2024,7,Summer,Larimer
40.46653,-105.28983,2024-07-31,40.44,n,0,2024,7,Summer,Larimer
40.46843,-105.25455,2024-08-01,1.19,n,0,2024,8,Summer,Larimer
40.46726,-105.24932,2024-08-01,5.17,n,0,2024,8,Summer,Larimer
40.46215,-105.24584,2024-08-01,5.17,n,0,2024,8,Summer,Larimer
40.47071,-105.28399,2024-08-01,1.4,n,0,2024,8,Summer,Larimer
40.46967,-105.27936,2024-08-01,0.72,n,0,2024,8,Summer,Larimer
40.46366,-105.2475,2024-08-01,2.8,n,0,2024,8,Summer,Larimer
40.4648,-105.25276,2024-08-01,1.37,n,0,2024,8,Summer,Larimer
40.4625,-105.24219,2024-08-01,2.8,n,0,2024,8,Summer,Larimer
40.45971,-105.24921,2024-08-01,3.19,n,0,2024,8,Summer,Larimer
40.46896,-105.29158,2024-08-01,1.06,n,0,2024,8,Summer,Larimer
40.46794,-105.28689,2024-08-01,2.69,n,0,2024,8,Summer,Larimer
40.46694,-105.2823,2024-08-01,2.69,n,0,2024,8,Summer,Larimer
40.45858,-105.24407,2024-08-01,3.19,n,0,2024,8,Summer,Larimer
40.46393,-105.28827,2024-08-01,2.69,n,0,2024,8,Summer,Larimer
40.46499,-105.29311,2024-08-01,1.06,n,0,2024,8,Summer,Larimer
40.46105,-105.29481,2024-08-01,2.43,n,0,2024,8,Summer,Larimer
40.45997,-105.28986,2024-08-01,3.3,n,0,2024,8,Summer,Larimer
40.45713,-105.29659,2024-08-01,2.43,n,0,2024,8,Summer,Larimer
40.45248,-105.31476,2024-08-01,1.41,n,0,2024,8,Summer,Larimer
40.44861,-105.31673,2024-08-01,1.22,n,0,2024,8,Summer,Larimer
40.44765,-105.31235,2024-08-01,1.22,n,0,2024,8,Summer,Larimer
40.44659,-105.30751,2024-08-01,1.03,n,0,2024,8,Summer,Larimer
40.44561,-105.32268,2024-08-01,1.08,n,0,2024,8,Summer,Larimer
40.44466,-105.31837,2024-08-01,1.22,n,0,2024,8,Summer,Larimer
40.44371,-105.31403,2024-08-01,1.22,n,0,2024,8,Summer,Larimer
40.4397,-105.31541,2024-08-01,5.56,n,0,2024,8,Summer,Larimer
40.43868,-105.31074,2024-08-01,3.91,n,0,2024,8,Summer,Larimer
40.44067,-105.31977,2024-08-01,5.56,n,0,2024,8,Summer,Larimer
40.43753,-105.30551,2024-08-01,3.91,n,0,2024,8,Summer,Larimer
40.43445,-105.31109,2024-08-01,3.91,n,0,2024,8,Summer,Larimer
40.43328,-105.3058,2024-08-01,3.91,n,0,2024,8,Summer,Larimer
40.43013,-105.31104,2024-08-01,2.05,n,0,2024,8,Summer,Larimer
40.42906,-105.3062,2024-08-01,2.05,n,0,2024,8,Summer,Larimer
40.09166,-104.88838,2024-08-01,1.02,n,0,2024,8,Summer,Weld
39.74302,-104.68119,2024-08-01,0.99,n,0,2024,8,Summer,Adams
39.5388,-105.1753,2024-08-01,1.4,n,0,2024,8,Summer,Jefferson
39.53661,-105.16546,2024-08-01,1.28,n,0,2024,8,Summer,Jefferson
39.53479,-105.1772,2024-08-01,1.4,n,0,2024,8,Summer,Jefferson
39.53376,-105.17255,2024-08-01,1.28,n,0,2024,8,Summer,Jefferson
39.53079,-105.17912,2024-08-01,0.68,n,0,2024,8,Summer,Jefferson
38.23902,-104.60479,2024-08-01,1.12,n,2,2024,8,Summer,Pueblo
38.2347,-104.60645,2024-08-01,1.41,n,2,2024,8,Summer,Pueblo
38.30822,-108.45022,2024-08-01,18.22,n,0,2024,8,Summer,Montrose
38.306,-108.45728,2024-08-01,18.22,n,0,2024,8,Summer,Montrose
38.31247,-108.4598,2024-08-01,18.22,n,0,2024,8,Summer,Montrose
40.46097,-105.24819,2024-08-01,10.25,n,0,2024,8,Summer,Larimer
40.46523,-105.25397,2024-08-01,24.95,n,0,2024,8,Summer,Larimer
40.43559,-105.30524,2024-08-01,5.16,n,0,2024,8,Summer,Larimer
40.43424,-105.3101,2024-08-01,5.16,n,0,2024,8,Summer,Larimer
40.46407,-105.24462,2024-08-01,5.65,n,0,2024,8,Summer,Larimer
40.46836,-105.25022,2024-08-01,19.96,n,0,2024,8,Summer,Larimer
40.46627,-105.25782,2024-08-01,20.38,n,0,2024,8,Summer,Larimer
40.46401,-105.28717,2024-08-01,19.52,n,0,2024,8,Summer,Larimer
40.46178,-105.29523,2024-08-01,14.3,n,0,2024,8,Summer,Larimer
38.30732,-108.44668,2024-08-01,102.8,n,0,2024,8,Summer,Montrose
38.30684,-108.45299,2024-08-01,102.8,n,0,2024,8,Summer,Montrose
38.32101,-108.39086,2024-08-01,6.37,n,0,2024,8,Summer,Montrose
38.32056,-108.39651,2024-08-01,6.37,n,0,2024,8,Summer,Montrose
38.31793,-108.43058,2024-08-01,25.08,n,0,2024,8,Summer,Montrose
38.31749,-108.43626,2024-08-01,451.66,n,0,2024,8,Summer,Montrose
38.32561,-108.39189,2024-08-01,6.37,n,0,2024,8,Summer,Montrose
38.32517,-108.39761,2024-08-01,6.37,n,0,2024,8,Summer,Montrose
38.33023,-108.39281,2024-08-01,5.07,n,0,2024,8,Summer,Montrose
38.32978,-108.39862,2024-08-01,5.07,n,0,2024,8,Summer,Montrose
38.32934,-108.40438,2024-08-01,7.05,n,0,2024,8,Summer,Montrose
38.32892,-108.4098,2024-08-01,7.05,n,0,2024,8,Summer,Montrose
38.33488,-108.39342,2024-08-01,5.07,n,0,2024,8,Summer,Montrose
38.33443,-108.39927,2024-08-01,5.07,n,0,2024,8,Summer,Montrose
39.53352,-105.17554,2024-08-01,6.9,n,0,2024,8,Summer,Jefferson
40.429,-105.31067,2024-08-01,4.84,n,0,2024,8,Summer,Larimer
40.43465,-105.31001,2024-08-01,8.16,n,0,2024,8,Summer,Larimer
40.43443,-105.31485,2024-08-01,3.78,n,0,2024,8,Summer,Larimer
40.4404,-105.30763,2024-08-01,8.16,n,0,2024,8,Summer,Larimer
40.43994,-105.31744,2024-08-01,3.78,n,0,2024,8,Summer,Larimer
40.44536,-105.32198,2024-08-01,11.25,n,0,2024,8,Summer,Larimer
40.45123,-105.31708,2024-08-01,11.25,n,0,2024,8,Summer,Larimer
40.46033,-105.24328,2024-08-01,11.17,n,0,2024,8,Summer,Larimer
40.46598,-105.24321,2024-08-01,11.17,n,0,2024,8,Summer,Larimer
40.46538,-105.25587,2024-08-01,20.73,n,0,2024,8,Summer,Larimer
40.46474,-105.26953,2024-08-01,5.78,n,0,2024,8,Summer,Larimer
40.46354,-105.29494,2024-08-01,79.34,n,0,2024,8,Summer,Larimer
40.471,-105.25652,2024-08-01,3.62,n,0,2024,8,Summer,Larimer
40.47011,-105.27547,2024-08-01,8.03,n,0,2024,8,Summer,Larimer
40.46893,-105.30038,2024-08-01,57.87,n,0,2024,8,Summer,Larimer
40.46866,-105.30593,2024-08-01,77.74,n,0,2024,8,Summer,Larimer
40.44825,-105.32122,2024-08-01,19.32,n,0,2024,8,Summer,Larimer
40.46278,-105.24216,2024-08-01,11.21,n,0,2024,8,Summer,Larimer
40.46251,-105.24876,2024-08-01,11.21,n,0,2024,8,Summer,Larimer
40.46018,-105.30524,2024-08-01,62.14,n,0,2024,8,Summer,Larimer
40.46815,-105.24901,2024-08-01,11.21,n,0,2024,8,Summer,Larimer
40.46731,-105.26933,2024-08-01,9.82,n,0,2024,8,Summer,Larimer
40.46711,-105.27414,2024-08-01,6.06,n,0,2024,8,Summer,Larimer
40.46689,-105.27949,2024-08-01,6.06,n,0,2024,8,Summer,Larimer
40.4665,-105.28894,2024-08-01,34.15,n,0,2024,8,Summer,Larimer
40.46605,-105.29964,2024-08-01,59.17,n,0,2024,8,Summer,Larimer
40.4656,-105.31041,2024-08-01,62.14,n,0,2024,8,Summer,Larimer
40.46902,-105.25513,2024-08-02,0.81,n,0,2024,8,Summer,Larimer
40.46815,-105.25024,2024-08-02,0.81,n,0,2024,8,Summer,Larimer
40.47406,-105.30347,2024-08-02,1.63,n,0,2024,8,Summer,Larimer
40.47321,-105.29868,2024-08-02,1.63,n,0,2024,8,Summer,Larimer
40.47157,-105.30931,2024-08-02,1.99,n,0,2024,8,Summer,Larimer
40.47071,-105.30449,2024-08-02,4.07,n,0,2024,8,Summer,Larimer
40.46986,-105.29969,2024-08-02,4.07,n,0,2024,8,Summer,Larimer
40.46902,-105.29491,2024-08-02,1.89,n,0,2024,8,Summer,Larimer
40.47243,-105.31419,2024-08-02,1.99,n,0,2024,8,Summer,Larimer
40.46909,-105.31519,2024-08-02,1.99,n,0,2024,8,Summer,Larimer
40.46822,-105.31034,2024-08-02,1.99,n,0,2024,8,Summer,Larimer
40.46738,-105.30555,2024-08-02,4.07,n,0,2024,8,Summer,Larimer
40.46483,-105.29118,2024-08-02,1.89,n,0,2024,8,Summer,Larimer
40.46747,-105.32597,2024-08-02,1.28,n,0,2024,8,Summer,Larimer
40.4666,-105.32104,2024-08-02,1.28,n,0,2024,8,Summer,Larimer
40.46574,-105.31618,2024-08-02,1.7,n,0,2024,8,Summer,Larimer
40.46488,-105.31137,2024-08-02,1.7,n,0,2024,8,Summer,Larimer
40.46238,-105.31717,2024-08-02,1.7,n,0,2024,8,Summer,Larimer
40.46323,-105.32195,2024-08-02,1.28,n,0,2024,8,Summer,Larimer
40.45905,-105.31821,2024-08-02,0.95,n,0,2024,8,Summer,Larimer
40.44154,-105.31891,2024-08-02,1.61,n,0,2024,8,Summer,Larimer
40.44072,-105.3143,2024-08-02,1.35,n,0,2024,8,Summer,Larimer
40.43819,-105.31989,2024-08-02,3.11,n,0,2024,8,Summer,Larimer
40.43736,-105.31518,2024-08-02,2.43,n,0,2024,8,Summer,Larimer
40.4365,-105.31042,2024-08-02,2.43,n,0,2024,8,Summer,Larimer
40.43901,-105.32452,2024-08-02,3.11,n,0,2024,8,Summer,Larimer
40.43563,-105.30551,2024-08-02,1.04,n,0,2024,8,Summer,Larimer
40.43564,-105.32537,2024-08-02,3.11,n,0,2024,8,Summer,Larimer
40.43479,-105.32063,2024-08-02,3.11,n,0,2024,8,Summer,Larimer
40.43394,-105.31586,2024-08-02,2.43,n,0,2024,8,Summer,Larimer
40.43308,-105.31104,2024-08-02,2.43,n,0,2024,8,Summer,Larimer
40.43053,-105.31652,2024-08-02,1.56,n,0,2024,8,Summer,Larimer
40.43138,-105.3213,2024-08-02,1.52,n,0,2024,8,Summer,Larimer
40.42966,-105.31167,2024-08-02,1.56,n,0,2024,8,Summer,Larimer
40.09284,-104.89056,2024-08-02,0.78,n,0,2024,8,Summer,Weld
40.09196,-104.8857,2024-08-02,0.65,n,0,2024,8,Summer,Weld
39.83348,-108.24125,2024-08-02,0.63,n,0,2024,8,Summer,Rio Blanco
38.33088,-108.42903,2024-08-02,2.85,n,0,2024,8,Summer,Montrose
38.33021,-108.42467,2024-08-02,2.85,n,0,2024,8,Summer,Montrose
38.3276,-108.42986,2024-08-02,2.85,n,0,2024,8,Summer,Montrose
38.32828,-108.4342,2024-08-02,4.82,n,0,2024,8,Summer,Montrose
38.32693,-108.42551,2024-08-02,2.85,n,0,2024,8,Summer,Montrose
38.32625,-108.42114,2024-08-02,1.15,n,0,2024,8,Summer,Montrose
38.32558,-108.41679,2024-08-02,1.15,n,0,2024,8,Summer,Montrose
38.32499,-108.43503,2024-08-02,1.38,n,0,2024,8,Summer,Montrose
38.32432,-108.43068,2024-08-02,1.38,n,0,2024,8,Summer,Montrose
38.32365,-108.42633,2024-08-02,1.38,n,0,2024,8,Summer,Montrose
38.32297,-108.42197,2024-08-02,1.05,n,0,2024,8,Summer,Montrose
38.3223,-108.41761,2024-08-02,1.05,n,0,2024,8,Summer,Montrose
38.32307,-108.44454,2024-08-02,1.39,n,0,2024,8,Summer,Montrose
38.3224,-108.4402,2024-08-02,1.38,n,0,2024,8,Summer,Montrose
38.32172,-108.43586,2024-08-02,1.38,n,0,2024,8,Summer,Montrose
38.32104,-108.4315,2024-08-02,1.38,n,0,2024,8,Summer,Montrose
38.31902,-108.41844,2024-08-02,1.05,n,0,2024,8,Summer,Montrose
38.31834,-108.41409,2024-08-02,0.88,n,0,2024,8,Summer,Montrose
38.31861,-108.43434,2024-08-02,1.59,n,0,2024,8,Summer,Montrose
38.32063,-108.44736,2024-08-02,1.0,n,0,2024,8,Summer,Montrose
38.31996,-108.44302,2024-08-02,1.0,n,0,2024,8,Summer,Montrose
38.31928,-108.43868,2024-08-02,1.59,n,0,2024,8,Summer,Montrose
38.31793,-108.42999,2024-08-02,1.68,n,0,2024,8,Summer,Montrose
38.31725,-108.42564,2024-08-02,1.68,n,0,2024,8,Summer,Montrose
38.31657,-108.42128,2024-08-02,2.71,n,0,2024,8,Summer,Montrose
38.31589,-108.41693,2024-08-02,2.71,n,0,2024,8,Summer,Montrose
38.31533,-108.43516,2024-08-02,1.59,n,0,2024,8,Summer,Montrose
38.31397,-108.42646,2024-08-02,1.68,n,0,2024,8,Summer,Montrose
38.31329,-108.42211,2024-08-02,2.71,n,0,2024,8,Summer,Montrose
38.31261,-108.41776,2024-08-02,2.71,n,0,2024,8,Summer,Montrose
38.31735,-108.4482,2024-08-02,1.0,n,0,2024,8,Summer,Montrose
38.31668,-108.44385,2024-08-02,1.0,n,0,2024,8,Summer,Montrose
38.316,-108.43951,2024-08-02,1.59,n,0,2024,8,Summer,Montrose
38.31465,-108.43081,2024-08-02,1.68,n,0,2024,8,Summer,Montrose
38.31273,-108.44033,2024-08-02,3.4,n,0,2024,8,Summer,Montrose
38.31205,-108.43599,2024-08-02,3.4,n,0,2024,8,Summer,Montrose
38.31137,-108.43164,2024-08-02,5.57,n,0,2024,8,Summer,Montrose
38.3107,-108.42729,2024-08-02,5.57,n,0,2024,8,Summer,Montrose
38.31475,-108.45336,2024-08-02,1.98,n,0,2024,8,Summer,Montrose
38.31408,-108.44901,2024-08-02,1.31,n,0,2024,8,Summer,Montrose
38.3134,-108.44468,2024-08-02,1.31,n,0,2024,8,Summer,Montrose
38.31012,-108.4455,2024-08-02,1.31,n,0,2024,8,Summer,Montrose
38.30945,-108.44116,2024-08-02,3.4,n,0,2024,8,Summer,Montrose
38.30878,-108.43681,2024-08-02,3.4,n,0,2024,8,Summer,Montrose
38.3081,-108.43246,2024-08-02,5.57,n,0,2024,8,Summer,Montrose
38.30742,-108.42812,2024-08-02,5.57,n,0,2024,8,Summer,Montrose
38.3108,-108.44984,2024-08-02,1.31,n,0,2024,8,Summer,Montrose
38.3082,-108.45502,2024-08-02,4.87,n,0,2024,8,Summer,Montrose
38.30752,-108.45067,2024-08-02,2.7,n,0,2024,8,Summer,Montrose
38.30685,-108.44633,2024-08-02,2.7,n,0,2024,8,Summer,Montrose
38.30618,-108.44199,2024-08-02,9.95,n,0,2024,8,Summer,Montrose
38.3055,-108.43764,2024-08-02,9.95,n,0,2024,8,Summer,Montrose
38.30482,-108.43329,2024-08-02,6.64,n,0,2024,8,Summer,Montrose
38.30492,-108.45583,2024-08-02,4.87,n,0,2024,8,Summer,Montrose
38.30424,-108.4515,2024-08-02,2.7,n,0,2024,8,Summer,Montrose
38.30357,-108.44716,2024-08-02,2.7,n,0,2024,8,Summer,Montrose
38.30289,-108.44281,2024-08-02,9.95,n,0,2024,8,Summer,Montrose
38.30222,-108.43847,2024-08-02,9.95,n,0,2024,8,Summer,Montrose
38.30164,-108.45667,2024-08-02,2.79,n,0,2024,8,Summer,Montrose
38.30096,-108.45232,2024-08-02,2.5,n,0,2024,8,Summer,Montrose
38.30029,-108.44798,2024-08-02,2.5,n,0,2024,8,Summer,Montrose
38.29962,-108.44363,2024-08-02,6.34,n,0,2024,8,Summer,Montrose
38.29893,-108.43928,2024-08-02,6.34,n,0,2024,8,Summer,Montrose
38.30231,-108.46101,2024-08-02,2.79,n,0,2024,8,Summer,Montrose
38.29701,-108.4488,2024-08-02,2.5,n,0,2024,8,Summer,Montrose
38.29633,-108.44446,2024-08-02,6.34,n,0,2024,8,Summer,Montrose
38.29836,-108.4575,2024-08-02,2.79,n,0,2024,8,Summer,Montrose
40.42844,-105.3138,2024-08-02,8.79,n,0,2024,8,Summer,Larimer
40.43044,-105.33042,2024-08-02,167.15,n,0,2024,8,Summer,Larimer
40.46885,-105.32639,2024-08-02,13.2,n,0,2024,8,Summer,Larimer
38.30121,-108.43476,2024-08-02,8.79,n,0,2024,8,Summer,Montrose
38.30787,-108.40955,2024-08-02,6.4,n,0,2024,8,Summer,Montrose
38.30605,-108.42506,2024-08-02,4.04,n,0,2024,8,Summer,Montrose
38.31148,-108.41042,2024-08-02,38.6,n,0,2024,8,Summer,Montrose
38.31086,-108.41567,2024-08-02,38.6,n,0,2024,8,Summer,Montrose
38.31025,-108.42088,2024-08-02,10.79,n,0,2024,8,Summer,Montrose
38.30965,-108.42596,2024-08-02,10.79,n,0,2024,8,Summer,Montrose
38.31507,-108.41132,2024-08-02,38.6,n,0,2024,8,Summer,Montrose
38.31446,-108.41655,2024-08-02,38.6,n,0,2024,8,Summer,Montrose
38.31385,-108.42172,2024-08-02,10.79,n,0,2024,8,Summer,Montrose
38.31325,-108.42681,2024-08-02,10.79,n,0,2024,8,Summer,Montrose
38.31868,-108.41219,2024-08-02,6.05,n,0,2024,8,Summer,Montrose
38.31807,-108.41736,2024-08-02,6.05,n,0,2024,8,Summer,Montrose
38.3229,-108.40781,2024-08-02,5.53,n,0,2024,8,Summer,Montrose
38.32228,-108.41299,2024-08-02,6.05,n,0,2024,8,Summer,Montrose
38.32168,-108.41811,2024-08-02,6.05,n,0,2024,8,Summer,Montrose
38.32652,-108.40857,2024-08-02,3.57,n,0,2024,8,Summer,Montrose
38.32591,-108.41367,2024-08-02,11.68,n,0,2024,8,Summer,Montrose
38.32531,-108.41879,2024-08-02,11.68,n,0,2024,8,Summer,Montrose
38.32832,-108.4246,2024-08-02,5.36,n,0,2024,8,Summer,Montrose
38.32771,-108.42976,2024-08-02,5.36,n,0,2024,8,Summer,Montrose
40.43199,-105.31953,2024-08-02,13.09,n,0,2024,8,Summer,Larimer
40.43663,-105.31659,2024-08-02,12.42,n,0,2024,8,Summer,Larimer
40.4362,-105.32163,2024-08-02,13.09,n,0,2024,8,Summer,Larimer
40.47119,-105.29775,2024-08-03,2.95,n,0,2024,8,Summer,Larimer
40.4377,-105.30969,2024-08-03,1.19,n,0,2024,8,Summer,Larimer
40.43695,-105.33022,2024-08-03,1.84,n,0,2024,8,Summer,Larimer
40.43435,-105.31085,2024-08-03,1.19,n,0,2024,8,Summer,Larimer
40.09027,-104.88932,2024-08-03,1.04,n,0,2024,8,Summer,Weld
39.74311,-104.68133,2024-08-03,0.72,n,0,2024,8,Summer,Adams
38.23679,-104.60197,2024-08-03,0.61,n,2,2024,8,Summer,Pueblo
38.12931,-104.60674,2024-08-03,0.89,n,0,2024,8,Summer,Pueblo
38.33023,-108.42682,2024-08-03,1.48,n,0,2024,8,Summer,Montrose
38.32715,-108.43352,2024-08-03,0.73,n,0,2024,8,Summer,Montrose
38.32072,-108.41034,2024-08-03,2.19,n,0,2024,8,Summer,Montrose
38.31699,-108.4113,2024-08-03,2.54,n,0,2024,8,Summer,Montrose
38.31634,-108.40549,2024-08-03,1.5,n,0,2024,8,Summer,Montrose
38.31327,-108.41227,2024-08-03,2.54,n,0,2024,8,Summer,Montrose
38.31262,-108.4065,2024-08-03,1.5,n,0,2024,8,Summer,Montrose
38.31086,-108.425,2024-08-03,1.36,n,0,2024,8,Summer,Montrose
38.31019,-108.41904,2024-08-03,1.92,n,0,2024,8,Summer,Montrose
38.30954,-108.41325,2024-08-03,1.92,n,0,2024,8,Summer,Montrose
38.30889,-108.40745,2024-08-03,1.37,n,0,2024,8,Summer,Montrose
38.3078,-108.43198,2024-08-03,1.36,n,0,2024,8,Summer,Montrose
38.30714,-108.42607,2024-08-03,1.36,n,0,2024,8,Summer,Montrose
38.30648,-108.42012,2024-08-03,1.92,n,0,2024,8,Summer,Montrose
38.30582,-108.41424,2024-08-03,1.92,n,0,2024,8,Summer,Montrose
38.30406,-108.43287,2024-08-03,2.55,n,0,2024,8,Summer,Montrose
38.30341,-108.42705,2024-08-03,2.55,n,0,2024,8,Summer,Montrose
38.30275,-108.4211,2024-08-03,1.54,n,0,2024,8,Summer,Montrose
38.30096,-108.4394,2024-08-03,1.62,n,0,2024,8,Summer,Montrose
38.30032,-108.43364,2024-08-03,2.55,n,0,2024,8,Summer,Montrose
38.29968,-108.42789,2024-08-03,2.55,n,0,2024,8,Summer,Montrose
38.29902,-108.42194,2024-08-03,1.54,n,0,2024,8,Summer,Montrose
38.29656,-108.43437,2024-08-03,3.92,n,0,2024,8,Summer,Montrose
38.29721,-108.44012,2024-08-03,3.15,n,0,2024,8,Summer,Montrose
38.30451,-108.43333,2024-08-03,3.06,n,0,2024,8,Summer,Montrose
38.30383,-108.42753,2024-08-03,1.88,n,0,2024,8,Summer,Montrose
38.30314,-108.42159,2024-08-03,1.88,n,0,2024,8,Summer,Montrose
38.30244,-108.41567,2024-08-03,0.88,n,0,2024,8,Summer,Montrose
38.30077,-108.4341,2024-08-03,3.06,n,0,2024,8,Summer,Montrose
38.30009,-108.42837,2024-08-03,1.88,n,0,2024,8,Summer,Montrose
38.2994,-108.42244,2024-08-03,1.88,n,0,2024,8,Summer,Montrose
38.29702,-108.43484,2024-08-03,3.13,n,0,2024,8,Summer,Montrose
38.29769,-108.44057,2024-08-03,3.13,n,0,2024,8,Summer,Montrose
39.53493,-105.17755,2024-08-03,3.72,n,0,2024,8,Summer,Jefferson
40.43925,-105.32687,2024-08-03,4.49,n,0,2024,8,Summer,Larimer
39.80316,-104.94567,2024-08-04,0.35,n,0,2024,8,Summer,Adams
39.74435,-104.68092,2024-08-04,0.7,n,0,2024,8,Summer,Adams
39.53505,-105.18371,2024-08-04,5.04,n,0,2024,8,Summer,Jefferson
38.22136,-104.61119,2024-08-04,2.05,n,0,2024,8,Summer,Pueblo
39.53885,-105.18295,2024-08-04,3.22,n,0,2024,8,Summer,Jefferson
39.53482,-105.18186,2024-08-04,3.23,n,0,2024,8,Summer,Jefferson
38.96362,-108.85175,2024-08-05,0.86,n,0,2024,8,Summer,Mesa
38.96334,-108.84937,2024-08-05,0.59,n,0,2024,8,Summer,Mesa
38.32936,-108.40588,2024-08-05,2.17,n,0,2024,8,Summer,Montrose
38.32641,-108.40867,2024-08-05,3.54,n,0,2024,8,Summer,Montrose
40.20171,-105.23893,2024-08-05,0.67,n,0,2024,8,Summer,Boulder
38.38699,-105.01783,2024-08-05,0.57,n,0,2024,8,Summer,Fremont
38.24085,-104.61099,2024-08-05,0.2,n,2,2024,8,Summer,Pueblo
38.23916,-104.60529,2024-08-05,0.2,n,2,2024,8,Summer,Pueblo
38.24077,-104.61129,2024-08-05,0.46,n,2,2024,8,Summer,Pueblo
38.95408,-107.5002,2024-08-05,0.38,n,0,2024,8,Summer,Gunnison
37.44016,-104.4393,2024-08-05,2.81,n,0,2024,8,Summer,Las Animas
38.32687,-108.37974,2024-08-05,0.55,n,0,2024,8,Summer,Montrose
38.32736,-108.40276,2024-08-05,1.44,n,0,2024,8,Summer,Montrose
38.32552,-108.3956,2024-08-05,0.58,n,0,2024,8,Summer,Montrose
38.32277,-108.38488,2024-08-05,0.71,n,0,2024,8,Summer,Montrose
38.3144,-108.39453,2024-08-05,0.68,n,0,2024,8,Summer,Montrose
39.54017,-105.17551,2024-08-05,6.53,n,0,2024,8,Summer,Jefferson
39.53925,-105.17989,2024-08-05,7.77,n,0,2024,8,Summer,Jefferson
39.26004,-108.82389,2024-08-05,12.01,n,0,2024,8,Summer,Mesa
39.25774,-108.82259,2024-08-05,10.82,n,0,2024,8,Summer,Mesa
38.2996,-108.42282,2024-08-05,28.71,n,0,2024,8,Summer,Montrose
38.29946,-108.4291,2024-08-05,30.48,n,0,2024,8,Summer,Montrose
38.3132,-108.40074,2024-08-05,31.47,n,0,2024,8,Summer,Montrose
38.31954,-108.40894,2024-08-05,12.28,n,0,2024,8,Summer,Montrose
40.98675,-106.97538,2024-08-05,10.94,n,0,2024,8,Summer,Routt
40.98315,-106.97589,2024-08-05,11.63,n,0,2024,8,Summer,Routt
38.81835,-108.01998,2024-08-06,1.59,n,0,2024,8,Summer,Delta
38.81441,-108.02125,2024-08-06,1.59,n,0,2024,8,Summer,Delta
38.81535,-108.02567,2024-08-06,2.97,n,0,2024,8,Summer,Delta
38.31469,-108.38927,2024-08-06,1.26,n,0,2024,8,Summer,Montrose
38.31207,-108.39658,2024-08-06,1.23,n,0,2024,8,Summer,Montrose
38.30811,-108.39753,2024-08-06,1.23,n,0,2024,8,Summer,Montrose
38.30869,-108.39567,2024-08-06,3.79,n,0,2024,8,Summer,Montrose
37.55843,-108.86246,2024-08-06,10.96,n,0,2024,8,Summer,Montezuma
37.55796,-108.86917,2024-08-06,10.96,n,0,2024,8,Summer,Montezuma
37.56334,-108.86309,2024-08-06,58.9,n,0,2024,8,Summer,Montezuma
37.56287,-108.86976,2024-08-06,58.9,n,0,2024,8,Summer,Montezuma
38.31117,-108.39613,2024-08-06,10.88,n,0,2024,8,Summer,Montrose
38.31097,-108.39953,2024-08-06,10.88,n,0,2024,8,Summer,Montrose
38.31644,-108.39381,2024-08-06,36.82,n,0,2024,8,Summer,Montrose
38.23957,-104.60773,2024-08-07,1.6,n,2,2024,8,Summer,Pueblo
38.81518,-108.02422,2024-08-07,0.95,n,0,2024,8,Summer,Delta
38.32849,-108.3937,2024-08-07,0.37,n,0,2024,8,Summer,Montrose
38.31778,-108.3918,2024-08-07,0.23,n,0,2024,8,Summer,Montrose
38.31114,-108.39346,2024-08-07,1.28,n,0,2024,8,Summer,Montrose
38.30782,-108.39429,2024-08-07,1.51,n,0,2024,8,Summer,Montrose
39.84996,-104.76877,2024-08-08,0.38,n,0,2024,8,Summer,Adams
38.23988,-104.60838,2024-08-08,1.15,n,2,2024,8,Summer,Pueblo
