latitude,longitude,acq_date,frp,confidence,type,Year,Month,Season,County
39.3201,-108.5203,2020-08-08,52.5,76,0,2020,8,Summer,
39.3335,-108.502,2020-08-08,419.5,100,0,2020,8,Summer,
39.3625,-108.5679,2020-08-08,113.9,97,0,2020,8,Summer,
39.3608,-108.5865,2020-08-08,72.2,90,0,2020,8,Summer,
39.3587,-108.572,2020-08-08,46.7,65,0,2020,8,Summer,
39.37,-108.5758,2020-08-08,176.1,100,0,2020,8,Summer,
39.3955,-108.4159,2020-08-08,90.8,91,0,2020,8,Summer,
39.3936,-108.4383,2020-08-08,316.8,100,0,2020,8,Summer,
39.4073,-108.4156,2020-08-08,283.7,100,0,2020,8,Summer,
39.4053,-108.4384,2020-08-08,527.0,100,0,2020,8,Summer,
39.4036,-108.4583,2020-08-08,383.3,100,0,2020,8,Summer,
39.4117,-108.4997,2020-08-08,133.1,92,0,2020,8,Summer,
39.4304,-108.4206,2020-08-08,98.6,91,0,2020,8,Summer,
39.3998,-108.4399,2020-08-09,54.6,59,0,2020,8,Summer,
39.3411,-108.4961,2020-08-09,23.5,20,0,2020,8,Summer,
39.4002,-108.4451,2020-08-09,55.4,73,0,2020,8,Summer,
39.4294,-108.3885,2020-08-09,117.5,100,0,2020,8,Summer,
39.4212,-108.4224,2020-08-09,121.0,100,0,2020,8,Summer,
39.3822,-108.5831,2020-08-09,60.9,85,0,2020,8,Summer,
39.4426,-108.3977,2020-08-09,643.8,100,0,2020,8,Summer,
39.4358,-108.426,2020-08-09,733.7,100,0,2020,8,Summer,
39.4199,-108.4917,2020-08-09,127.5,100,0,2020,8,Summer,
39.4121,-108.5239,2020-08-09,111.1,100,0,2020,8,Summer,
39.4497,-108.4324,2020-08-09,29.9,57,0,2020,8,Summer,
39.4429,-108.4606,2020-08-09,45.4,70,0,2020,8,Summer,
39.4506,-108.4087,2020-08-09,81.2,100,0,2020,8,Summer,
39.4306,-108.401,2020-08-09,20.6,56,0,2020,8,Summer,
39.4428,-108.4024,2020-08-09,88.8,100,0,2020,8,Summer,
39.4445,-108.4221,2020-08-09,149.2,100,0,2020,8,Summer,
39.446,-108.4409,2020-08-09,17.6,45,0,2020,8,Summer,
39.3791,-108.5673,2020-08-09,74.8,100,0,2020,8,Summer,
39.4099,-108.4987,2020-08-09,17.2,49,0,2020,8,Summer,
39.4367,-108.3885,2020-08-09,14.6,37,0,2020,8,Summer,
39.4385,-108.4091,2020-08-09,37.4,90,0,2020,8,Summer,
39.4402,-108.4282,2020-08-09,30.5,83,0,2020,8,Summer,
39.4524,-108.4288,2020-08-09,54.2,100,0,2020,8,Summer,
39.4464,-108.4317,2020-08-09,205.3,75,0,2020,8,Summer,
39.3682,-108.5877,2020-08-09,35.0,90,0,2020,8,Summer,
39.3754,-108.5742,2020-08-09,61.3,98,0,2020,8,Summer,
39.3771,-108.5856,2020-08-09,44.6,93,0,2020,8,Summer,
39.3842,-108.572,2020-08-09,22.9,47,0,2020,8,Summer,
39.4019,-108.5023,2020-08-09,79.1,100,0,2020,8,Summer,
39.4037,-108.5138,2020-08-09,30.7,63,0,2020,8,Summer,
39.4108,-108.5,2020-08-09,347.0,100,0,2020,8,Summer,
39.4125,-108.5115,2020-08-09,857.6,100,0,2020,8,Summer,
39.4214,-108.5092,2020-08-09,38.0,89,0,2020,8,Summer,
39.3665,-108.5763,2020-08-09,53.4,96,0,2020,8,Summer,
40.1737,-104.2944,2020-08-09,156.0,100,0,2020,8,Summer,
40.1765,-104.3095,2020-08-09,29.1,61,0,2020,8,Summer,
40.1837,-104.2912,2020-08-09,43.3,91,0,2020,8,Summer,
40.1865,-104.3063,2020-08-09,34.4,81,0,2020,8,Summer,
40.1727,-104.2759,2020-08-09,187.7,100,0,2020,8,Summer,
40.1704,-104.289,2020-08-09,146.4,100,0,2020,8,Summer,
40.1798,-104.2918,2020-08-09,104.9,100,0,2020,8,Summer,
39.3737,-108.5833,2020-08-09,101.9,88,0,2020,8,Summer,
39.4261,-108.3936,2020-08-09,162.6,93,0,2020,8,Summer,
39.43,-108.4002,2020-08-09,159.3,93,0,2020,8,Summer,
39.4488,-108.4304,2020-08-09,633.8,94,0,2020,8,Summer,
39.4449,-108.4486,2020-08-09,521.8,94,0,2020,8,Summer,
39.3954,-108.4399,2020-08-10,10.3,79,0,2020,8,Summer,
39.3938,-108.4513,2020-08-10,9.2,73,0,2020,8,Summer,
39.3922,-108.4627,2020-08-10,5.6,15,0,2020,8,Summer,
39.4172,-108.3505,2020-08-10,6.7,61,0,2020,8,Summer,
39.4156,-108.3619,2020-08-10,17.0,99,0,2020,8,Summer,
39.3865,-108.5676,2020-08-10,46.8,100,0,2020,8,Summer,
39.3848,-108.579,2020-08-10,98.3,100,0,2020,8,Summer,
39.3832,-108.5904,2020-08-10,10.6,81,0,2020,8,Summer,
39.4244,-108.364,2020-08-10,16.3,68,0,2020,8,Summer,
39.4212,-108.3869,2020-08-10,11.3,50,0,2020,8,Summer,
39.4034,-108.5127,2020-08-10,11.7,83,0,2020,8,Summer,
39.4018,-108.5241,2020-08-10,6.1,20,0,2020,8,Summer,
39.4347,-108.3607,2020-08-10,43.1,100,0,2020,8,Summer,
39.4331,-108.3722,2020-08-10,19.2,78,0,2020,8,Summer,
39.4138,-108.5096,2020-08-10,6.6,53,0,2020,8,Summer,
39.4121,-108.521,2020-08-10,13.1,86,0,2020,8,Summer,
39.4436,-108.3628,2020-08-10,8.6,58,0,2020,8,Summer,
39.4339,-108.4317,2020-08-10,10.6,55,0,2020,8,Summer,
39.4444,-108.4223,2020-08-10,13.8,29,0,2020,8,Summer,
39.4428,-108.4338,2020-08-10,26.5,0,0,2020,8,Summer,
39.4412,-108.4453,2020-08-10,20.8,18,0,2020,8,Summer,
39.4581,-108.39,2020-08-10,22.6,79,0,2020,8,Summer,
39.4516,-108.4359,2020-08-10,46.0,88,0,2020,8,Summer,
39.4605,-108.4379,2020-08-10,20.3,83,0,2020,8,Summer,
39.4573,-108.4609,2020-08-10,7.5,20,0,2020,8,Summer,
39.4376,-108.3612,2020-08-10,8.5,35,0,2020,8,Summer,
39.392,-108.5739,2020-08-10,18.7,89,0,2020,8,Summer,
39.3849,-108.5905,2020-08-10,7.8,42,0,2020,8,Summer,
39.4648,-108.399,2020-08-10,38.5,100,0,2020,8,Summer,
39.453,-108.4469,2020-08-10,36.0,100,0,2020,8,Summer,
39.4697,-108.4265,2020-08-10,7.8,32,0,2020,8,Summer,
39.4673,-108.4127,2020-08-10,34.2,100,0,2020,8,Summer,
39.4624,-108.3853,2020-08-10,27.7,100,0,2020,8,Summer,
39.4625,-108.4428,2020-08-10,52.5,100,0,2020,8,Summer,
39.4599,-108.4287,2020-08-10,308.5,100,0,2020,8,Summer,
39.4574,-108.4145,2020-08-10,19.1,88,0,2020,8,Summer,
39.4504,-108.4325,2020-08-10,28.1,100,0,2020,8,Summer,
39.3824,-108.5769,2020-08-10,10.5,63,0,2020,8,Summer,
39.4723,-108.4408,2020-08-10,24.2,95,0,2020,8,Summer,
39.4579,-108.4334,2020-08-10,1227.4,100,0,2020,8,Summer,
39.4582,-108.4411,2020-08-10,1288.8,100,0,2020,8,Summer,
39.4403,-108.4354,2020-08-10,138.9,43,0,2020,8,Summer,
39.4652,-108.4557,2020-08-10,1372.1,100,0,2020,8,Summer,
39.4421,-108.4286,2020-08-10,223.3,91,0,2020,8,Summer,
39.4513,-108.4652,2020-08-10,200.3,89,0,2020,8,Summer,
39.4555,-108.417,2020-08-10,1608.7,100,0,2020,8,Summer,
39.4677,-108.4113,2020-08-10,47.0,31,0,2020,8,Summer,
39.3915,-108.439,2020-08-10,28.9,85,0,2020,8,Summer,
39.3899,-108.4528,2020-08-10,45.1,91,0,2020,8,Summer,
39.3741,-108.5886,2020-08-10,165.3,100,0,2020,8,Summer,
39.3998,-108.4537,2020-08-10,26.0,83,0,2020,8,Summer,
39.3869,-108.564,2020-08-10,98.7,97,0,2020,8,Summer,
39.3909,-108.5576,2020-08-10,72.7,96,0,2020,8,Summer,
39.4053,-108.518,2020-08-10,110.8,100,0,2020,8,Summer,
39.5511,-107.2563,2020-08-10,62.1,90,0,2020,8,Summer,
39.4323,-108.3664,2020-08-10,25.3,48,0,2020,8,Summer,
39.4618,-108.457,2020-08-10,135.8,100,0,2020,8,Summer,
39.4745,-108.4325,2020-08-10,38.9,68,0,2020,8,Summer,
39.473,-108.4459,2020-08-10,555.2,100,0,2020,8,Summer,
39.4714,-108.4596,2020-08-10,127.0,100,0,2020,8,Summer,
39.4825,-108.4493,2020-08-10,62.1,93,0,2020,8,Summer,
39.5633,-107.2405,2020-08-10,26.0,59,0,2020,8,Summer,
39.5617,-107.2561,2020-08-10,2262.4,100,0,2020,8,Summer,
39.56,-107.2721,2020-08-10,935.5,100,0,2020,8,Summer,
39.5719,-107.2595,2020-08-10,906.7,100,0,2020,8,Summer,
39.5702,-107.2752,2020-08-10,848.7,100,0,2020,8,Summer,
39.5687,-107.2905,2020-08-10,22.2,40,0,2020,8,Summer,
39.4503,-108.3834,2020-08-10,77.4,97,0,2020,8,Summer,
39.4437,-108.4415,2020-08-10,87.4,99,0,2020,8,Summer,
39.4421,-108.4558,2020-08-10,442.0,100,0,2020,8,Summer,
39.4406,-108.4691,2020-08-10,36.5,82,0,2020,8,Summer,
39.5821,-107.2622,2020-08-10,531.2,100,0,2020,8,Summer,
39.5804,-107.2788,2020-08-10,367.2,100,0,2020,8,Summer,
39.4599,-108.3864,2020-08-10,52.5,87,0,2020,8,Summer,
39.4584,-108.3995,2020-08-10,33.3,41,0,2020,8,Summer,
39.4569,-108.4131,2020-08-10,69.4,96,0,2020,8,Summer,
39.4553,-108.4274,2020-08-10,85.4,99,0,2020,8,Summer,
39.4536,-108.442,2020-08-10,453.6,100,0,2020,8,Summer,
39.4519,-108.4565,2020-08-10,1803.2,100,0,2020,8,Summer,
39.4665,-108.4156,2020-08-10,499.3,100,0,2020,8,Summer,
39.465,-108.429,2020-08-10,425.6,100,0,2020,8,Summer,
39.4634,-108.443,2020-08-10,293.1,100,0,2020,8,Summer,
39.3903,-108.5756,2020-08-11,117.8,90,0,2020,8,Summer,
39.4234,-108.3267,2020-08-11,84.6,77,0,2020,8,Summer,
39.4098,-108.3761,2020-08-11,134.1,93,0,2020,8,Summer,
39.4384,-108.3392,2020-08-11,52.5,34,0,2020,8,Summer,
39.4166,-108.487,2020-08-11,171.4,83,0,2020,8,Summer,
39.4039,-108.5331,2020-08-11,240.9,100,0,2020,8,Summer,
39.4346,-108.4892,2020-08-11,875.0,100,0,2020,8,Summer,
39.4207,-108.5399,2020-08-11,385.1,100,0,2020,8,Summer,
39.4076,-108.5882,2020-08-11,58.1,50,0,2020,8,Summer,
39.4623,-108.4556,2020-08-11,69.8,56,0,2020,8,Summer,
39.4806,-108.4564,2020-08-11,135.0,93,0,2020,8,Summer,
39.4356,-108.4942,2020-08-11,686.4,100,0,2020,8,Summer,
39.4214,-108.5449,2020-08-11,190.8,94,0,2020,8,Summer,
39.4784,-108.4068,2020-08-11,46.4,16,0,2020,8,Summer,
39.4636,-108.4601,2020-08-11,83.2,65,0,2020,8,Summer,
39.482,-108.4609,2020-08-11,96.2,59,0,2020,8,Summer,
39.3904,-108.5824,2020-08-11,97.4,83,0,2020,8,Summer,
39.5787,-107.2298,2020-08-11,55.1,48,0,2020,8,Summer,
39.5668,-107.2754,2020-08-11,88.1,86,0,2020,8,Summer,
39.5845,-107.2739,2020-08-11,55.1,53,0,2020,8,Summer,
39.5871,-107.2321,2020-08-11,42.0,24,0,2020,8,Summer,
39.5748,-107.2784,2020-08-11,87.3,87,0,2020,8,Summer,
39.422,-108.3196,2020-08-11,37.2,12,0,2020,8,Summer,
39.4086,-108.3693,2020-08-11,132.7,94,0,2020,8,Summer,
39.4371,-108.3321,2020-08-11,46.7,41,0,2020,8,Summer,
39.4258,-108.3743,2020-08-11,48.2,10,0,2020,8,Summer,
39.4033,-108.5272,2020-08-11,195.0,100,0,2020,8,Summer,
39.4512,-108.3717,2020-08-11,99.6,99,0,2020,8,Summer,
39.3812,-108.5987,2020-08-11,37.7,28,0,2020,8,Summer,
39.416,-108.5272,2020-08-11,83.2,35,0,2020,8,Summer,
39.378,-108.6028,2020-08-11,41.5,59,0,2020,8,Summer,
39.4122,-108.5327,2020-08-11,77.8,79,0,2020,8,Summer,
39.4314,-108.4568,2020-08-11,65.7,80,0,2020,8,Summer,
39.4295,-108.4959,2020-08-11,344.9,100,0,2020,8,Summer,
39.4533,-108.3302,2020-08-11,33.9,53,0,2020,8,Summer,
39.4798,-108.4231,2020-08-11,114.3,100,0,2020,8,Summer,
39.4778,-108.462,2020-08-11,44.0,58,0,2020,8,Summer,
39.4756,-108.4287,2020-08-11,90.9,96,0,2020,8,Summer,
39.4913,-108.4259,2020-08-11,54.8,75,0,2020,8,Summer,
39.4892,-108.4704,2020-08-11,28.7,32,0,2020,8,Summer,
39.4883,-108.4164,2020-08-11,83.5,95,0,2020,8,Summer,
39.5904,-107.2691,2020-08-11,21.2,8,0,2020,8,Summer,
39.4876,-108.4518,2020-08-11,81.4,95,0,2020,8,Summer,
39.5882,-107.2378,2020-08-11,31.7,59,0,2020,8,Summer,
39.5749,-107.2429,2020-08-11,25.2,22,0,2020,8,Summer,
39.4901,-108.4487,2020-08-11,106.2,100,0,2020,8,Summer,
39.421,-108.3333,2020-08-11,37.2,58,0,2020,8,Summer,
39.4293,-108.4659,2020-08-11,74.8,47,0,2020,8,Summer,
39.4313,-108.4985,2020-08-11,76.4,54,0,2020,8,Summer,
39.4215,-108.3255,2020-08-11,33.4,47,0,2020,8,Summer,
39.4309,-108.4904,2020-08-11,106.1,100,0,2020,8,Summer,
39.4456,-108.4897,2020-08-11,46.6,40,0,2020,8,Summer,
39.4511,-108.331,2020-08-11,73.5,93,0,2020,8,Summer,
39.4856,-108.4192,2020-08-11,89.8,98,0,2020,8,Summer,
39.387,-108.4478,2020-08-11,27.6,88,0,2020,8,Summer,
39.5835,-107.2595,2020-08-11,32.1,57,0,2020,8,Summer,
39.5713,-107.2379,2020-08-11,50.9,75,0,2020,8,Summer,
39.4884,-108.4479,2020-08-11,35.3,81,0,2020,8,Summer,
39.4869,-108.4351,2020-08-11,62.2,89,0,2020,8,Summer,
39.4853,-108.4224,2020-08-11,27.0,57,0,2020,8,Summer,
39.4837,-108.4097,2020-08-11,164.6,100,0,2020,8,Summer,
39.4821,-108.3969,2020-08-11,31.1,81,0,2020,8,Summer,
39.4791,-108.4493,2020-08-11,18.8,55,0,2020,8,Summer,
39.4759,-108.4242,2020-08-11,93.6,100,0,2020,8,Summer,
39.4744,-108.4113,2020-08-11,203.0,100,0,2020,8,Summer,
39.4652,-108.4599,2020-08-11,50.7,93,0,2020,8,Summer,
39.4636,-108.4473,2020-08-11,37.2,72,0,2020,8,Summer,
39.4508,-108.3469,2020-08-11,33.4,73,0,2020,8,Summer,
39.4492,-108.3343,2020-08-11,28.9,72,0,2020,8,Summer,
39.4557,-108.4612,2020-08-11,100.6,100,0,2020,8,Summer,
39.4541,-108.4486,2020-08-11,43.3,81,0,2020,8,Summer,
39.4431,-108.3612,2020-08-11,17.1,61,0,2020,8,Summer,
39.4415,-108.3484,2020-08-11,80.3,100,0,2020,8,Summer,
39.4399,-108.3358,2020-08-11,36.3,90,0,2020,8,Summer,
39.4321,-108.3496,2020-08-11,36.2,88,0,2020,8,Summer,
39.4305,-108.3371,2020-08-11,32.1,80,0,2020,8,Summer,
39.4417,-108.5019,2020-08-11,1107.5,100,0,2020,8,Summer,
39.4401,-108.4891,2020-08-11,1047.6,100,0,2020,8,Summer,
39.4385,-108.4765,2020-08-11,63.1,96,0,2020,8,Summer,
39.4226,-108.3505,2020-08-11,21.7,58,0,2020,8,Summer,
39.4211,-108.338,2020-08-11,98.2,100,0,2020,8,Summer,
39.4324,-108.5041,2020-08-11,226.8,100,0,2020,8,Summer,
39.4307,-108.4912,2020-08-11,209.8,100,0,2020,8,Summer,
39.4292,-108.4786,2020-08-11,51.5,95,0,2020,8,Summer,
39.4247,-108.5195,2020-08-11,48.5,79,0,2020,8,Summer,
39.4231,-108.507,2020-08-11,42.5,88,0,2020,8,Summer,
39.4215,-108.4942,2020-08-11,60.0,97,0,2020,8,Summer,
39.4199,-108.4815,2020-08-11,18.6,75,0,2020,8,Summer,
39.3886,-108.4605,2020-08-11,12.8,48,0,2020,8,Summer,
39.3908,-108.5977,2020-08-11,844.5,100,0,2020,8,Summer,
39.3892,-108.5848,2020-08-11,1869.6,100,0,2020,8,Summer,
39.3815,-108.6004,2020-08-11,303.8,100,0,2020,8,Summer,
39.3798,-108.5869,2020-08-11,369.4,100,0,2020,8,Summer,
39.3705,-108.5895,2020-08-11,28.6,71,0,2020,8,Summer,
39.5573,-107.2426,2020-08-11,178.1,92,0,2020,8,Summer,
39.5523,-107.2455,2020-08-11,144.6,89,0,2020,8,Summer,
39.5712,-107.2252,2020-08-11,100.7,82,0,2020,8,Summer,
39.5646,-107.2538,2020-08-11,195.1,93,0,2020,8,Summer,
39.5855,-107.2245,2020-08-11,51.0,62,0,2020,8,Summer,
39.5786,-107.2545,2020-08-11,731.1,100,0,2020,8,Summer,
39.572,-107.2831,2020-08-11,1407.2,100,0,2020,8,Summer,
39.5921,-107.2578,2020-08-11,177.4,92,0,2020,8,Summer,
39.5854,-107.2869,2020-08-11,391.7,100,0,2020,8,Summer,
39.4049,-108.3277,2020-08-11,179.6,92,0,2020,8,Summer,
39.3967,-108.3614,2020-08-11,150.0,90,0,2020,8,Summer,
39.4199,-108.3288,2020-08-11,759.4,100,0,2020,8,Summer,
39.4117,-108.3627,2020-08-11,582.5,100,0,2020,8,Summer,
39.4329,-108.3384,2020-08-11,231.0,95,0,2020,8,Summer,
39.4261,-108.3667,2020-08-11,207.8,94,0,2020,8,Summer,
39.4162,-108.4716,2020-08-11,969.6,100,0,2020,8,Summer,
39.4089,-108.5022,2020-08-11,989.9,100,0,2020,8,Summer,
39.3938,-108.5649,2020-08-11,794.4,100,0,2020,8,Summer,
39.3853,-108.6003,2020-08-11,1663.8,100,0,2020,8,Summer,
39.3764,-108.6369,2020-08-11,54.0,46,0,2020,8,Summer,
39.4315,-108.4723,2020-08-11,461.3,75,0,2020,8,Summer,
39.4231,-108.5074,2020-08-11,758.7,87,0,2020,8,Summer,
39.4743,-108.4213,2020-08-11,379.6,94,0,2020,8,Summer,
39.4174,-108.4788,2020-08-11,1107.3,100,0,2020,8,Summer,
39.4098,-108.5096,2020-08-11,490.0,100,0,2020,8,Summer,
39.3943,-108.5722,2020-08-11,774.1,100,0,2020,8,Summer,
39.3853,-108.6088,2020-08-11,708.0,100,0,2020,8,Summer,
39.4326,-108.4795,2020-08-11,391.2,87,0,2020,8,Summer,
39.424,-108.5148,2020-08-11,392.5,94,0,2020,8,Summer,
39.4607,-108.4276,2020-08-11,127.8,49,0,2020,8,Summer,
39.4758,-108.4288,2020-08-11,214.9,87,0,2020,8,Summer,
39.5684,-107.236,2020-08-12,25.2,84,0,2020,8,Summer,
39.5794,-107.2261,2020-08-12,21.2,82,0,2020,8,Summer,
39.5776,-107.2374,2020-08-12,17.1,76,0,2020,8,Summer,
39.5867,-107.2394,2020-08-12,17.9,71,0,2020,8,Summer,
39.5846,-107.2521,2020-08-12,37.6,100,0,2020,8,Summer,
39.5828,-107.2639,2020-08-12,29.9,100,0,2020,8,Summer,
39.4128,-108.3069,2020-08-12,6.3,15,0,2020,8,Summer,
39.4107,-108.319,2020-08-12,16.0,91,0,2020,8,Summer,
39.3894,-108.4456,2020-08-12,6.0,31,0,2020,8,Summer,
39.3986,-108.4489,2020-08-12,5.7,13,0,2020,8,Summer,
39.3744,-108.5915,2020-08-12,47.0,100,0,2020,8,Summer,
39.372,-108.6052,2020-08-12,32.4,100,0,2020,8,Summer,
39.6008,-107.2683,2020-08-12,8.0,55,0,2020,8,Summer,
39.5989,-107.2802,2020-08-12,5.5,22,0,2020,8,Summer,
39.4333,-108.3005,2020-08-12,17.4,28,0,2020,8,Summer,
39.4312,-108.3126,2020-08-12,18.7,50,0,2020,8,Summer,
39.4405,-108.3157,2020-08-12,14.9,39,0,2020,8,Summer,
39.4049,-108.5855,2020-08-12,70.4,100,0,2020,8,Summer,
39.4027,-108.5987,2020-08-12,10.2,20,0,2020,8,Summer,
39.4229,-108.537,2020-08-12,18.0,92,0,2020,8,Summer,
39.4207,-108.5498,2020-08-12,15.6,88,0,2020,8,Summer,
39.4662,-108.3363,2020-08-12,24.4,100,0,2020,8,Summer,
39.4367,-108.5134,2020-08-12,15.2,46,0,2020,8,Summer,
39.4724,-108.3314,2020-08-12,39.6,100,0,2020,8,Summer,
39.4704,-108.3435,2020-08-12,23.7,100,0,2020,8,Summer,
39.4425,-108.5076,2020-08-12,151.4,100,0,2020,8,Summer,
39.4402,-108.5206,2020-08-12,55.5,100,0,2020,8,Summer,
39.4817,-108.334,2020-08-12,7.0,50,0,2020,8,Summer,
39.4796,-108.3462,2020-08-12,19.1,94,0,2020,8,Summer,
39.4736,-108.3822,2020-08-12,19.5,96,0,2020,8,Summer,
39.4714,-108.3949,2020-08-12,45.9,100,0,2020,8,Summer,
39.4691,-108.4085,2020-08-12,8.1,37,0,2020,8,Summer,
39.4516,-108.5111,2020-08-12,59.5,100,0,2020,8,Summer,
39.4495,-108.5235,2020-08-12,16.3,88,0,2020,8,Summer,
39.4889,-108.3492,2020-08-12,114.5,100,0,2020,8,Summer,
39.4868,-108.3617,2020-08-12,29.8,100,0,2020,8,Summer,
39.4827,-108.3857,2020-08-12,17.8,93,0,2020,8,Summer,
39.4807,-108.3977,2020-08-12,26.9,100,0,2020,8,Summer,
39.4786,-108.4103,2020-08-12,6.5,11,0,2020,8,Summer,
39.4718,-108.45,2020-08-12,12.7,14,0,2020,8,Summer,
39.4696,-108.4631,2020-08-12,24.5,69,0,2020,8,Summer,
39.4856,-108.4263,2020-08-12,26.0,100,0,2020,8,Summer,
39.4792,-108.4643,2020-08-12,24.2,88,0,2020,8,Summer,
39.4947,-108.4302,2020-08-12,27.6,100,0,2020,8,Summer,
39.4926,-108.4426,2020-08-12,24.2,100,0,2020,8,Summer,
39.4905,-108.4549,2020-08-12,26.1,100,0,2020,8,Summer,
39.4885,-108.4671,2020-08-12,9.9,30,0,2020,8,Summer,
39.5885,-107.2277,2020-08-12,33.8,100,0,2020,8,Summer,
39.5454,-107.21,2020-08-12,18.2,95,0,2020,8,Summer,
39.5562,-107.2008,2020-08-12,14.4,88,0,2020,8,Summer,
39.5543,-107.2128,2020-08-12,85.3,100,0,2020,8,Summer,
39.5525,-107.2248,2020-08-12,35.2,100,0,2020,8,Summer,
39.5506,-107.2371,2020-08-12,12.6,57,0,2020,8,Summer,
39.5615,-107.2209,2020-08-12,20.2,78,0,2020,8,Summer,
39.5595,-107.2334,2020-08-12,21.5,84,0,2020,8,Summer,
39.503,-108.3788,2020-08-12,9.3,44,0,2020,8,Summer,
39.5952,-107.2646,2020-08-12,7.3,27,0,2020,8,Summer,
39.5895,-107.2293,2020-08-12,24.2,82,0,2020,8,Summer,
39.5842,-107.2546,2020-08-12,16.3,39,0,2020,8,Summer,
39.5494,-107.215,2020-08-12,22.9,63,0,2020,8,Summer,
39.5475,-107.2035,2020-08-12,12.3,48,0,2020,8,Summer,
39.4923,-108.4295,2020-08-12,16.1,87,0,2020,8,Summer,
39.4906,-108.418,2020-08-12,9.1,37,0,2020,8,Summer,
39.4636,-108.49,2020-08-12,6.9,24,0,2020,8,Summer,
39.4477,-108.5062,2020-08-12,13.2,85,0,2020,8,Summer,
39.4209,-108.5722,2020-08-12,11.9,78,0,2020,8,Summer,
39.4192,-108.5607,2020-08-12,7.3,29,0,2020,8,Summer,
39.405,-108.5881,2020-08-12,13.0,53,0,2020,8,Summer,
39.4033,-108.5767,2020-08-12,33.0,100,0,2020,8,Summer,
39.4821,-108.3881,2020-08-12,204.2,93,0,2020,8,Summer,
39.4823,-108.3277,2020-08-12,93.9,58,0,2020,8,Summer,
39.4987,-108.4026,2020-08-12,188.3,89,0,2020,8,Summer,
39.5059,-108.3742,2020-08-12,34.4,34,0,2020,8,Summer,
39.4811,-108.3228,2020-08-12,68.8,0,0,2020,8,Summer,
39.4979,-108.3971,2020-08-12,309.2,94,0,2020,8,Summer,
39.5051,-108.3693,2020-08-12,41.0,50,0,2020,8,Summer,
39.5652,-107.2747,2020-08-12,45.5,28,0,2020,8,Summer,
39.5791,-107.2108,2020-08-12,123.6,80,0,2020,8,Summer,
39.5866,-107.2431,2020-08-12,148.8,85,0,2020,8,Summer,
39.5932,-107.2716,2020-08-12,89.6,64,0,2020,8,Summer,
39.5933,-107.2099,2020-08-12,442.5,100,0,2020,8,Summer,
39.6009,-107.2429,2020-08-12,326.6,100,0,2020,8,Summer,
39.4641,-108.3677,2020-08-12,331.3,100,0,2020,8,Summer,
39.4793,-108.4966,2020-08-12,584.7,100,0,2020,8,Summer,
39.4734,-108.47,2020-08-12,473.6,100,0,2020,8,Summer,
39.466,-108.4969,2020-08-12,413.1,100,0,2020,8,Summer,
39.4605,-108.472,2020-08-12,360.2,100,0,2020,8,Summer,
39.4231,-108.5481,2020-08-12,181.8,92,0,2020,8,Summer,
39.5746,-107.2463,2020-08-12,39.7,69,0,2020,8,Summer,
39.4313,-108.3095,2020-08-12,30.1,91,0,2020,8,Summer,
39.5867,-107.225,2020-08-12,170.5,100,0,2020,8,Summer,
39.5851,-107.2373,2020-08-12,1016.8,100,0,2020,8,Summer,
39.5836,-107.2486,2020-08-12,849.1,100,0,2020,8,Summer,
39.5821,-107.2602,2020-08-12,39.7,81,0,2020,8,Summer,
39.4095,-108.5297,2020-08-12,19.2,83,0,2020,8,Summer,
39.5973,-107.2153,2020-08-12,38.2,88,0,2020,8,Summer,
39.5957,-107.2274,2020-08-12,328.1,100,0,2020,8,Summer,
39.5941,-107.2395,2020-08-12,1444.8,100,0,2020,8,Summer,
39.5926,-107.251,2020-08-12,665.6,100,0,2020,8,Summer,
39.4216,-108.5089,2020-08-12,26.5,74,0,2020,8,Summer,
39.42,-108.5204,2020-08-12,311.8,100,0,2020,8,Summer,
39.4184,-108.5319,2020-08-12,460.0,100,0,2020,8,Summer,
39.4167,-108.5433,2020-08-12,112.0,100,0,2020,8,Summer,
39.4151,-108.5548,2020-08-12,22.8,46,0,2020,8,Summer,
39.6031,-107.2417,2020-08-12,16.1,70,0,2020,8,Summer,
39.6016,-107.2535,2020-08-12,8.2,26,0,2020,8,Summer,
39.6002,-107.2647,2020-08-12,10.9,52,0,2020,8,Summer,
39.4305,-108.511,2020-08-12,234.5,100,0,2020,8,Summer,
39.4289,-108.5224,2020-08-12,1190.1,100,0,2020,8,Summer,
39.4273,-108.5339,2020-08-12,1074.0,100,0,2020,8,Summer,
39.4256,-108.5454,2020-08-12,238.8,100,0,2020,8,Summer,
39.4428,-108.4972,2020-08-12,55.9,98,0,2020,8,Summer,
39.4412,-108.5086,2020-08-12,158.8,100,0,2020,8,Summer,
39.4395,-108.5201,2020-08-12,433.7,100,0,2020,8,Summer,
39.4379,-108.5315,2020-08-12,556.6,100,0,2020,8,Summer,
39.4363,-108.5429,2020-08-12,82.0,98,0,2020,8,Summer,
39.4742,-108.3382,2020-08-12,91.6,94,0,2020,8,Summer,
39.4726,-108.3499,2020-08-12,344.0,100,0,2020,8,Summer,
39.4709,-108.3615,2020-08-12,1122.2,100,0,2020,8,Summer,
39.4693,-108.3731,2020-08-12,759.3,100,0,2020,8,Summer,
39.4677,-108.3846,2020-08-12,397.1,100,0,2020,8,Summer,
39.4645,-108.4073,2020-08-12,22.0,72,0,2020,8,Summer,
39.4831,-108.3403,2020-08-12,106.5,100,0,2020,8,Summer,
